34,"[0, 22.679389887872084, 226.10249544974138]","[1, 57.10260869028534, 298.1683404641812]","[2, 20.530302790140496, 1.6285644442240823]","[3, 211.90863022673196, 111.64066210998915]","[4, 77.7036431497115, 85.51010323045388]","[5, 63.12033759315312, 31.77802837401239]","[6, 25.520309896840576, 357.1692209078757]","[7, 299.8682669771604, 204.42714002951993]","[8, 183.83662398497782, 227.14035696392975]","[9, 267.6790727214554, 207.04300059437466]","[10, 92.04490312640803, 85.60090375341933]","[11, 240.12657082232812, 226.93748814542334]","[12, 26.51851037792692, 190.09045030441735]","[13, 191.57165493894652, 233.76061932526508]","[14, 102.04922089323534, 88.12850102939076]","[15, 83.08942464195339, 78.11211361172035]","[16, 201.0664972163776, 190.50132284971082]","[17, 80.8743643009563, 286.631900427887]","[18, 51.52328573330713, 309.7376689462211]","[19, 101.4058486156082, 89.53719363284102]","[20, 247.39895424062058, 241.49132948779956]","[21, 215.77062291952655, 192.10592433159087]","[22, 84.41722490577266, 284.1102344443923]","[23, 9.212830881892721, 2.4013959133342837]","[24, 16.410305988994505, 357.85662734247614]","[25, 310.66494891551963, 218.44724971075289]","[26, 66.66628004425068, 80.92623931487712]","[27, 120.84661539603846, 227.8996230379759]","[28, 53.97472533932448, 304.5636805179113]","[29, 61.04990987312866, 33.952595610858324]","[30, 77.21908312117647, 233.08497908477815]","[31, 333.16658541220215, 146.55884211993236]","[32, 228.93497013788334, 210.82098277274045]","[33, 22.45071102324999, 0.11048854648834094]","[34, 53.05995305477997, 307.3819743557926]","[35, 20.360240898816553, 203.59552327202516]","[36, 198.85758170004635, 214.1947441809061]","[37, 19.18652482837491, 358.66209303539205]","[38, 7.47227027135626, 204.70591931181596]","[39, 108.9069578740933, 232.37877051428012]","[40, 36.26532947201825, 349.78837608663616]","[41, 112.89765340867542, 220.21882943620605]","[42, 71.14118602712178, 279.6941938805028]","[43, 179.18952100996725, 91.34750723465648]","[44, 4.418392752834046, 205.28546831811926]","[45, 84.5050071044164, 116.66707593031487]","[46, 299.6936230947379, 210.8614294810587]","[47, 232.04095476293688, 286.6314024654885]","[48, 38.93011164627112, 156.84232564734447]","[49, 178.0949039280997, 280.83762298592177]"
35,"[0, 22.36719839405813, 223.11878358845345]","[1, 54.77429982533712, 300.06015912076634]","[2, 19.97829203907867, 358.6797877265474]","[3, 209.94368318108226, 113.9075946426845]","[4, 74.91305096191654, 86.61128225378197]","[5, 60.50728519521892, 30.304272232159082]","[6, 23.489063418482257, 359.37694320566516]","[7, 302.76735452798005, 205.19869130628797]","[8, 182.84982507176147, 224.30729715078158]","[9, 270.6772649003335, 206.9388677056504]","[10, 90.38310078897969, 88.09858527661594]","[11, 240.65351746386895, 223.9841295087236]","[12, 29.220283596590214, 188.78644820514228]","[13, 191.4714024997853, 230.7622948851082]","[14, 100.60405907532387, 90.75747560516186]","[15, 81.3750603889517, 80.57401434246275]","[16, 201.0389287276782, 193.50119617677495]","[17, 78.337551151081, 285.030470116378]","[18, 48.739376789109386, 310.85563629387303]","[19, 100.13240777378728, 92.25350518021227]","[20, 247.41597413032852, 238.491377767629]","[21, 213.15874777406006, 193.5817658625468]","[22, 81.41728185376016, 284.0917497295721]","[23, 9.2670251244464, 359.4018854559306]","[24, 14.917770815618436, 0.45899909843939213]","[25, 313.61704751589525, 217.91328917507607]","[26, 63.76461166476373, 80.1644515389936]","[27, 118.0457886579119, 226.82474184314768]","[28, 51.03543524780863, 305.164158459152]","[29, 58.6213926387217, 32.19125974220965]","[30, 79.8214252063698, 234.57756599066727]","[31, 334.1784141593023, 149.38305928342064]","[32, 231.70480680594528, 209.66859185284412]","[33, 21.50570836422613, 357.2632144159491]","[34, 50.190225896582554, 308.25642620552713]","[35, 23.35507791372667, 203.41959358685446]","[36, 199.60366102500777, 217.1004911831183]","[37, 17.33736451982626, 1.0244236966857443]","[38, 10.42548513270922, 204.17816749260166]","[39, 106.07692219591888, 233.3742091413486]","[40, 33.42283516099847, 350.7476602425671]","[41, 109.91874111583458, 220.57390907735953]","[42, 68.23256474007951, 280.42898787106384]","[43, 177.74845927129175, 93.97873148684889]","[44, 7.275658423385742, 204.3711199775582]","[45, 81.86121311215663, 118.08494522136081]","[46, 302.6905821165224, 210.9964725176968]","[47, 229.93879883662837, 284.49108929646724]","[48, 40.07091271904936, 154.0676954175034]","[49, 175.71067719415848, 279.01678172948016]"
36,"[0, 22.892884865995917, 220.16520038610048]","[1, 51.948312124033, 301.06703225680576]","[2, 18.06570051643631, 0.9910630601060006]","[3, 207.4498397784797, 115.57515126340108]","[4, 71.93865121762623, 87.00236557120394]","[5, 58.27020024294842, 28.305409826608138]","[6, 21.307026760272414, 1.4357574328911937]","[7, 305.6984582002788, 205.83793403189117]","[8, 183.61021446535025, 221.40526200796927]","[9, 273.66678465997325, 206.68832508108608]","[10, 88.05762622477515, 89.99388684925225]","[11, 241.84966012248822, 221.23290382909803]","[12, 31.826546148248347, 187.30071757281877]","[13, 189.1643377687461, 228.84462642398282]","[14, 98.6891059434543, 93.06679466123508]","[15, 78.88997196650088, 82.25459029510544]","[16, 202.21121333739978, 196.26267201295568]","[17, 76.23160500482359, 282.8938862006229]","[18, 45.9200669127728, 311.8810590462981]","[19, 98.24490963217958, 94.58531794401375]","[20, 247.86445513434717, 235.5250897187311]","[21, 210.22766478092186, 194.22110340042173]","[22, 78.88585153612186, 282.4818240955934]","[23, 8.005928698904983, 2.123950077773088]","[24, 14.66606264343335, 357.46957724864046]","[25, 316.4972177834488, 217.07387316980777]","[26, 60.77217255318608, 80.37730868240291]","[27, 115.24725366128915, 225.74390796475672]","[28, 48.12968112651043, 305.9102100569377]","[29, 56.678518856785715, 29.90538103425821]","[30, 82.1752853867141, 232.7176352792187]","[31, 335.3217105596438, 152.1566622364343]","[32, 234.68138397089368, 209.2944416408867]","[33, 19.408926992817054, 359.40879309791626]","[34, 47.28991197295835, 309.02335458838405]","[35, 26.35481998824181, 203.3802554833974]","[36, 201.62690513749186, 219.31554948061262]","[37, 17.043320322478227, 358.03886880521145]","[38, 13.42202411781534, 204.32223036338794]","[39, 103.8082329290484, 235.337127634406]","[40, 30.492290219290165, 351.3894595450191]","[41, 107.05459456024306, 221.46646972409076]","[42, 65.34500811378868, 281.2426319762867]","[43, 176.2172164713404, 96.55851742517733]","[44, 10.270540001936425, 204.54628941112975]","[45, 78.88074364786918, 117.74318247843806]","[46, 305.68939503228563, 211.08085910579942]","[47, 227.75710147185308, 282.4319155280512]","[48, 41.42314960986287, 151.38973810060622]","[49, 173.92004391552456, 276.60978516499387]"
37,"[0, 25.889468228347717, 220.02206355479427]","[1, 49.04877122921396, 301.83687808505454]","[2, 17.546717408499962, 358.0362946201641]","[3, 204.90246352998284, 117.15972510156514]","[4, 68.98077515037298, 87.50333380449865]","[5, 55.78787218884599, 26.62075928960765]","[6, 20.47993087498184, 358.5520250603338]","[7, 308.65261604504394, 206.36038156821684]","[8, 180.61022751992488, 221.39641173806908]","[9, 276.65470870946615, 206.4194201267586]","[10, 86.2319799085958, 92.37443626655507]","[11, 243.56045981528004, 218.76852471639168]","[12, 34.19552719860384, 185.46008486012008]","[13, 186.28576107198526, 227.9997618189333]","[14, 97.4476057002294, 95.79785254163097]","[15, 76.45030045242808, 84.00044335404876]","[16, 205.21118470871718, 196.27577816708057]","[17, 73.49349796652157, 281.6680110655455]","[18, 43.25038005756485, 313.24955168242366]","[19, 96.32931257704088, 96.89410288903223]","[20, 248.644921692676, 232.62838953553464]","[21, 207.98758337707255, 196.21660717243736]","[22, 75.90398166168238, 282.1525035042082]","[23, 7.920556030816501, 359.1251650725512]","[24, 12.977866761018664, 359.94949552604356]","[25, 319.37524153637287, 216.22712688100296]","[26, 57.80664315643362, 80.83077907503844]","[27, 112.309528913557, 225.1358180811358]","[28, 45.39340403675441, 307.1401644008368]","[29, 54.2469965719441, 28.14819596195688]","[30, 79.94020271293283, 234.71873633647763]","[31, 336.6806130270985, 154.83124334082157]","[32, 237.6698024016559, 209.03108772942764]","[33, 17.286913642458327, 1.5294202082068296]","[34, 44.54136401308313, 310.2256374636949]","[35, 29.35102957802571, 203.22949708699105]","[36, 204.59585281398427, 218.8850268978712]","[37, 15.04497590843965, 0.27641648132492946]","[38, 16.420800948765965, 204.4078896778478]","[39, 101.80408855115718, 237.56948184298648]","[40, 27.604534595221086, 352.20239709222517]","[41, 104.42550290949593, 222.91141854393587]","[42, 62.86913409762502, 282.93675353511463]","[43, 175.2883970118871, 99.41111175521111]","[44, 13.268292453006167, 204.66239385594284]","[45, 75.8941555266122, 117.45982511755486]","[46, 308.68898777485146, 211.0314285611271]","[47, 225.41540756528588, 280.55669030212607]","[48, 43.79993744009385, 149.55919730344658]","[49, 172.07559948937424, 274.2437706344292]"
38,"[0, 28.597495135205662, 218.73109869402796]","[1, 46.179265779837806, 302.7120571958659]","[2, 15.60981122639543, 0.3272320793116137]","[3, 202.67544328912695, 119.16979496274365]","[4, 66.00180887637781, 87.14870732720271]","[5, 53.48030491461823, 24.703695577856507]","[6, 18.275157919053928, 0.5864724577390348]","[7, 311.6526156234681, 206.36197199424186]","[8, 179.2550863394695, 224.07290055385627]","[9, 279.6476115058346, 206.21318518430257]","[10, 83.9038044906649, 94.26641914791055]","[11, 245.77136183345152, 216.74073965232662]","[12, 36.046681606305924, 183.0993164769776]","[13, 183.5488375696786, 229.22827707831004]","[14, 95.08368432573879, 97.64497888685655]","[15, 73.61860909356702, 84.99116230922806]","[16, 204.9865132621687, 199.26735346132034]","[17, 71.1300016849059, 279.82034082256683]","[18, 40.561294679397975, 314.5795215425818]","[19, 93.89244434401073, 98.64386664875767]","[20, 250.014812912862, 229.959420063087]","[21, 209.28141505792908, 198.92326555162228]","[22, 73.00082854408622, 281.3963937398276]","[23, 6.386307700371542, 1.7031646963927187]","[24, 11.05744518568744, 2.2542690448523786]","[25, 322.3737611022078, 216.13289093613648]","[26, 54.8515173437415, 80.31383475389667]","[27, 109.30965670883161, 225.1081277341538]","[28, 42.60927689119512, 308.25758824046073]","[29, 52.01955312249215, 26.138595086286898]","[30, 77.59681856995059, 236.59184892210067]","[31, 338.17456112291717, 157.43280423516939]","[32, 240.66785492227882, 209.13916679116718]","[33, 16.357609934931496, 358.67698359731133]","[34, 41.761042500436176, 311.3524969430944]","[35, 32.32072857091458, 202.80418791517036]","[36, 206.35743759642864, 216.45669021317107]","[37, 14.071464856152602, 357.4387631848359]","[38, 19.419786679928183, 204.32988593251838]","[39, 98.90636608366694, 238.34614425446415]","[40, 24.73278709033354, 353.0701910010377]","[41, 101.97334477967016, 224.63968950253275]","[42, 59.87685979142884, 282.7215920225754]","[43, 174.42254230039904, 102.28344453861104]","[44, 16.268270543209113, 204.65092832925203]","[45, 72.89914218411603, 117.28692318503246]","[46, 311.6816699030402, 210.82201585945904]","[47, 223.15933995116617, 278.57927812442506]","[48, 45.67066401595522, 147.2139079655682]","[49, 172.66194879347267, 271.30162949342605]"
39,"[0, 31.583720280666324, 219.01825610838193]","[1, 43.52894042835768, 304.1176800226945]","[2, 14.284344273738455, 357.6359243381913]","[3, 200.25634359704063, 120.9440431640244]","[4, 63.0070115513875, 87.32531135385813]","[5, 50.788728236069225, 23.37877483173955]","[6, 16.81740009537105, 357.9644613731913]","[7, 314.6407818551649, 206.62817224170004]","[8, 179.12699162666294, 221.0756365106744]","[9, 282.6469080631104, 206.14822241408982]","[10, 82.66908374430284, 97.0005487495394]","[11, 248.42409671398048, 215.3396694707779]","[12, 37.6307769814525, 180.5516426669228]","[13, 181.74716156214322, 231.62701915779073]","[14, 94.65136199121862, 100.61366502706656]","[15, 71.34069666377923, 86.94337002415449]","[16, 207.12798783330138, 201.36832625057585]","[17, 68.1322680268631, 279.93692948169485]","[18, 37.99627782859166, 316.1353777554368]","[19, 93.44915298873701, 101.610934692187]","[20, 250.51604905413834, 227.00158938323423]","[21, 206.59523175757488, 197.5874439778714]","[22, 70.03446027755722, 280.9484436228171]","[23, 5.970974759784649, 358.7320540373187]","[24, 9.907957223143285, 359.4832263847755]","[25, 325.36028938286347, 215.8489035616918]","[26, 51.96744168126799, 81.13973279429149]","[27, 106.38203029747321, 225.76311139464977]","[28, 40.053204812485156, 309.8280962883355]","[29, 49.35496511765274, 24.760200815961475]","[30, 76.00256040739208, 239.13317552667465]","[31, 339.90197901203413, 159.8855633828149]","[32, 243.66737030362575, 209.19308781733776]","[33, 14.238440505001972, 0.8004526757893018]","[34, 39.16243392218442, 312.85157447845955]","[35, 35.27399876769661, 203.33162999236848]","[36, 209.35574304490166, 216.55750904899543]","[37, 12.036752731930116, 359.6432918354871]","[38, 22.41960845692456, 204.36258618111538]","[39, 96.58171332584605, 236.44983479776786]","[40, 22.078245156676562, 354.467834418529]","[41, 100.22298392340214, 227.07612888672531]","[42, 57.19323107472677, 284.06253829699955]","[43, 173.13794703985909, 104.99449876466376]","[44, 19.26815330558519, 204.677450244697]","[45, 74.62064594116357, 119.74383686167461]","[46, 314.66487774085823, 210.50504425760624]","[47, 220.28469949764556, 277.7211159818303]","[48, 48.42320262973741, 148.40702622443362]","[49, 173.6484595139921, 268.4684693147033]"
40,"[0, 33.31094692291485, 216.56536228142838]","[1, 40.81214923580044, 305.3900972561692]","[2, 12.387524598916015, 359.960160798022]","[3, 197.6750870551663, 122.47280562596247]","[4, 60.34375221133246, 85.94435165581854]","[5, 48.72349799379224, 21.202809747832056]","[6, 14.664010596289518, 0.05322025473924441]","[7, 317.64033515569037, 206.67994093210916]","[8, 180.2564843706765, 218.2963837079915]","[9, 285.6437475712387, 206.01055265516905]","[10, 79.94169990057394, 98.25009961643781]","[11, 250.86304356286405, 213.59280420169705]","[12, 38.61348035306161, 177.71715963056005]","[13, 178.79510451902465, 231.0928289162343]","[14, 92.02874066976959, 102.0703247005253]","[15, 68.34563651091766, 86.77128085906598]","[16, 205.40166521879314, 198.9147960937126]","[17, 68.21212505832744, 276.93799252761835]","[18, 35.44357350320055, 317.7113538425427]","[19, 90.75988063404236, 102.94052643489417]","[20, 250.10095035681067, 224.0304459886003]","[21, 207.66346030581633, 200.3908147647496]","[22, 70.40304980490332, 277.9711727650799]","[23, 4.438533546812359, 1.3111282760299332]","[24, 7.967377103460995, 1.7710526017539223]","[25, 328.3380570687232, 215.48434957522372]","[26, 49.28907734891939, 79.78830225475095]","[27, 103.76411167560293, 227.22820596131257]","[28, 37.43118245521616, 311.2858338360379]","[29, 47.38523962792846, 22.497419011383215]","[30, 75.03486236979583, 236.29353461486338]","[31, 341.71945509185406, 162.27235635651044]","[32, 246.66552833231032, 209.08797628117637]","[33, 13.297746657293581, 357.95175207992395]","[34, 36.56216401661947, 314.34776845592813]","[35, 38.27388366247598, 203.35790960565674]","[36, 207.31572114785286, 218.75712507447838]","[37, 10.141504986783714, 1.9688102689804623]","[38, 25.368567777196663, 204.9136205969011]","[39, 99.24790599138454, 237.825122647721]","[40, 19.53692088360358, 356.06209629760974]","[41, 97.62865521284277, 228.58260110404873]","[42, 54.300155345175526, 284.8563347589982]","[43, 171.9378218643471, 107.74398954717282]","[44, 22.25750792226021, 204.4249448472027]","[45, 71.70936137118238, 119.01966688674506]","[46, 317.64547645339275, 210.16441056162543]","[47, 217.57984596188493, 276.42351536912884]","[48, 49.41665217341504, 145.5762916900474]","[49, 174.20770489295134, 265.5210561088374]"
41,"[0, 36.234278438969845, 215.8914684862057]","[1, 38.4396813297389, 307.226233426149]","[2, 10.503831188736683, 2.295048190691489]","[3, 195.0719902428482, 123.96407588507022]","[4, 57.40461315281706, 85.3431348939853]","[5, 45.74117524627728, 20.877615913857888]","[6, 13.16793064948542, 357.4528847393162]","[7, 320.64026620442206, 206.65960124539293]","[8, 181.8076054561916, 215.72850065417646]","[9, 288.5774605603773, 206.63771140489635]","[10, 78.81827887121169, 101.03181225270825]","[11, 253.05717319121916, 211.54688260643144]","[12, 39.22263602518289, 174.7796556957333]","[13, 179.5031420281531, 228.1775788608073]","[14, 91.05812775878331, 104.90897060606315]","[15, 65.55836369238918, 87.88083492944395]","[16, 206.9388632021921, 201.49103800002382]","[17, 65.4131585047686, 278.0177083384033]","[18, 33.078766870429085, 319.55734668911606]","[19, 89.67051686547632, 105.73575211088807]","[20, 250.19932806753098, 221.03205945147178]","[21, 205.72347628456095, 198.10248305862092]","[22, 67.91784546240805, 279.65157729258]","[23, 3.824291904203004, 358.37468362228884]","[24, 6.733973859079542, 359.0363284041886]","[25, 331.31528351647313, 215.1154015045982]","[26, 46.329551922165074, 79.29717167293522]","[27, 101.33384597574596, 228.98712853723757]","[28, 35.069269547585364, 313.13552770713306]","[29, 44.38928718741112, 22.34163398592133]","[30, 76.33472774620728, 238.99730050768892]","[31, 343.6179658226485, 164.59521171254497]","[32, 249.45331202390548, 207.97970641833786]","[33, 11.141838649110756, 0.0379113883788591]","[34, 34.10848368301775, 316.0738776125275]","[35, 41.26450813418986, 203.12091747670289]","[36, 204.8480821382714, 217.05103078681668]","[37, 8.673077277384207, 359.3527597988504]","[38, 28.26177205430311, 205.70694840489284]","[39, 100.51840168625058, 235.10743232516273]","[40, 17.198950023410603, 357.941961254698]","[41, 94.7641230054728, 227.69127892159165]","[42, 52.09438482976657, 286.88970054836136]","[43, 170.42811734903427, 110.33643863566887]","[44, 25.199891451289226, 205.0100765999719]","[45, 70.15785724217707, 121.5873185254374]","[46, 320.61949492866836, 209.77043834341777]","[47, 215.69280446814827, 274.09133304329833]","[48, 52.365727108422156, 145.02587636712047]","[49, 175.56734391336434, 262.8468493602537]"
42,"[0, 37.97847059207112, 213.45060926595968]","[1, 36.111816497470734, 309.118598433934]","[2, 9.239577816143342, 359.57444836530624]","[3, 194.53534553564347, 126.91568772578185]","[4, 54.708746820410944, 84.0269644195409]","[5, 42.95544360849696, 19.76419809368894]","[6, 10.984727631341425, 359.51046209668743]","[7, 323.6247266317857, 206.96455363102135]","[8, 183.8848710961813, 213.56402208858194]","[9, 291.5608498526881, 206.9529705530985]","[10, 76.42813047762354, 102.84487338147031]","[11, 254.43984423629877, 208.88451133609772]","[12, 39.943538832520034, 171.8675603775177]","[13, 180.39404617433044, 225.3129166115493]","[14, 88.84039222440191, 106.92927976545981]","[15, 62.56158342097159, 87.7418816824782]","[16, 205.7466994455664, 198.7380858432677]","[17, 63.57999754631968, 275.6429407917961]","[18, 30.394252977421502, 320.8965200006218]","[19, 87.38214951663004, 107.67569408856015]","[20, 250.44120749070302, 218.0418262925616]","[21, 206.76377249181763, 200.91633874098406]","[22, 65.02630987132977, 278.852188822856]","[23, 2.429252038620397, 1.0305947227278693]","[24, 5.003731866718924, 1.4870961712102257]","[25, 334.2723008855771, 214.60938937152503]","[26, 43.81112997611291, 77.66697202208174]","[27, 98.97789330842333, 230.84440800714387]","[28, 32.829589479236496, 315.1314819128805]","[29, 41.636874000202745, 21.148226408066456]","[30, 77.20870776545199, 236.12742961756842]","[31, 345.35065054798315, 167.04425308471326]","[32, 252.32809906877822, 207.1220354752415]","[33, 9.817964020382897, 357.3458200141104]","[34, 31.412983762643552, 317.39079833119763]","[35, 44.199854081992726, 202.50144660029522]","[36, 205.1825292444072, 220.03233002258577]","[37, 6.749272730910999, 1.654710290709204]","[38, 31.1998158597173, 206.31349485609613]","[39, 97.89010801513089, 233.66103252623017]","[40, 14.931292817495812, 359.9060719431427]","[41, 91.82990358024317, 228.31606397631452]","[42, 49.87770352154146, 288.91116634766774]","[43, 169.15340455081312, 113.05215351062375]","[44, 28.159391581864316, 205.5013595908499]","[45, 67.35471749341313, 120.51848385679139]","[46, 323.6163873104306, 209.90695226994427]","[47, 213.11976943990956, 272.5487732410681]","[48, 53.68265651072899, 142.3303806892646]","[49, 175.79358005646648, 259.85539198841064]"
43,"[0, 39.86196412326613, 211.11556063307287]","[1, 33.968931262917195, 311.218132399254]","[2, 7.325063506641648, 1.8841312350338626]","[3, 193.811792014295, 129.82712556673678]","[4, 51.98464064416965, 82.77028405422757]","[5, 40.036047618323664, 19.073454253643938]","[6, 8.954049801846082, 1.7187074528007429]","[7, 326.60770986868937, 207.28363200439009]","[8, 185.89544179471406, 211.33745399705597]","[9, 294.5487467634219, 207.22217688814152]","[10, 74.67701385870201, 105.28076964094788]","[11, 256.6723164961196, 206.88049845960953]","[12, 39.924358676779036, 168.86762169120664]","[13, 181.04367657577592, 222.3840976786827]","[14, 86.58040036055208, 108.90220570814813]","[15, 59.56395044384992, 87.6227324715169]","[16, 207.3372348432319, 201.28174406495808]","[17, 61.31172485215189, 277.6063406453391]","[18, 27.805732270187566, 322.4129501995499]","[19, 84.96091670783635, 109.4470302186103]","[20, 249.14142207120113, 215.33802196102238]","[21, 205.8948969667417, 198.04491830469752]","[22, 62.23278358598411, 279.9459030876816]","[23, 1.506996741416384, 358.175871414458]","[24, 3.606597028565556, 358.83228652756003]","[25, 337.2416735569517, 214.18180787228312]","[26, 41.20753300341507, 76.17657516092069]","[27, 96.02282989536165, 230.3271071036223]","[28, 30.195867290155434, 316.5679732740595]","[29, 38.71163564778288, 20.482658544109732]","[30, 79.34557252347402, 238.23309079779744]","[31, 347.11697999841823, 169.46914076716902]","[32, 254.85003822078923, 205.49728228981485]","[33, 7.637038178175863, 359.4058109050596]","[34, 28.775796298902595, 318.82091800489195]","[35, 47.115239483011436, 201.79396659101795]","[36, 204.47335879992917, 222.9473046846847]","[37, 5.162344455284899, 359.10880011004326]","[38, 34.06072072105553, 207.21639206750575]","[39, 94.89220870665635, 233.77328107298192]","[40, 12.38377927500833, 1.4904250448352627]","[41, 89.03400028820653, 229.40368743210183]","[42, 47.21904980795658, 290.30097224463367]","[43, 167.76742717704605, 115.71280506981104]","[44, 31.06566753794077, 206.2453757648219]","[45, 64.50822496110008, 119.57112950730749]","[46, 326.61583841376364, 209.96433762272795]","[47, 210.8785645077251, 270.55453141722825]","[48, 55.22029004398492, 139.7543987177813]","[49, 175.04390208176474, 256.9505713512203]"
44,"[0, 42.65914390290765, 212.19989696482818]","[1, 31.20499063888912, 312.3845938117522]","[2, 5.87472889959105, 359.2580068039394]","[3, 193.27847183495143, 132.7793399197784]","[4, 49.47225196550209, 81.13080147508772]","[5, 37.107651863836544, 18.42191890916766]","[6, 7.313633280832299, 359.20692847415137]","[7, 329.5990526671752, 207.51137805143972]","[8, 188.57357600207192, 209.98556747542048]","[9, 297.5449428544485, 207.37320332330017]","[10, 72.91155898448889, 107.70629413827153]","[11, 259.3755947589459, 205.57961928238717]","[12, 42.48940886769466, 167.31182044487608]","[13, 181.97992844764087, 219.53393409874042]","[14, 84.16627643687147, 110.68321825193128]","[15, 56.59381573554812, 87.20047684450765]","[16, 206.5504366515433, 198.3867572591927]","[17, 58.987521097434886, 279.5032003941238]","[18, 25.324088289769115, 324.09860827711276]","[19, 82.37954290671262, 110.9755946755018]","[20, 247.5235749001734, 212.81164698267938]","[21, 206.67364592288465, 200.94208072045993]","[22, 59.587018104249864, 281.3600901388398]","[23, 0.15761999395348902, 0.8552710474740479]","[24, 1.951700357319111, 1.3345489053888286]","[25, 340.2164929092438, 213.79392925566646]","[26, 38.87618547423997, 74.28850241385581]","[27, 93.0228410659614, 230.3189203170893]","[28, 27.465484948794852, 317.81095849922764]","[29, 35.80550743453418, 19.738065495418073]","[30, 81.76168132855997, 236.45477186071497]","[31, 348.9691050081651, 171.8291477477244]","[32, 257.7251107369023, 204.6405687863079]","[33, 5.666435962149852, 1.667829230845939]","[34, 26.20428975875187, 320.3660245105938]","[35, 50.11523921650287, 201.79270205501228]","[36, 201.69927933494435, 224.08944439678194]","[37, 3.3078355072888557, 1.4669342372299639]","[38, 37.02209956827758, 207.6962204985369]","[39, 91.97833787216062, 234.4869734155744]","[40, 10.460707949310466, 359.1878619781032]","[41, 86.77660863308522, 231.3795879648688]","[42, 44.231438498766714, 290.5733298499999]","[43, 166.57403939593266, 118.46522684052302]","[44, 33.891028777391796, 207.2540054622866]","[45, 61.52737590187923, 119.90956544828035]","[46, 329.6154260179884, 210.01407899968197]","[47, 208.56954826659023, 268.63921316738686]","[48, 58.15445264878792, 139.12934687307106]","[49, 174.19590684015034, 254.07291534846397]"
45,"[0, 45.251217264274636, 213.7102464903658]","[1, 28.624482052600136, 313.9146184638702]","[2, 4.165405002395835, 1.7234097759659335]","[3, 192.1021017226076, 135.53907783465078]","[4, 46.48813752103268, 81.43912108573389]","[5, 34.229008982461075, 17.577279837429703]","[6, 5.394505135258333, 1.5127791113058606]","[7, 332.5920666014182, 207.7159937630249]","[8, 191.45465149802183, 209.1492637108487]","[9, 300.5429499394175, 207.48253547079455]","[10, 72.24335009649259, 110.63093033479286]","[11, 262.27452321140436, 204.80747044470965]","[12, 45.36940516662516, 166.47180775559892]","[13, 184.01094556953743, 217.3260008002545]","[14, 83.27749506766976, 113.54853981813636]","[15, 53.66325995288928, 86.55872704534538]","[16, 205.57431781640324, 195.5499999520399]","[17, 57.0480594602434, 281.791974860484]","[18, 22.88884528901671, 325.85063325618313]","[19, 81.18892625568017, 113.7292162889927]","[20, 245.51127107261755, 210.58664511625227]","[21, 206.36185723384875, 197.95832674042248]","[22, 57.40107845719256, 283.4147599077864]","[23, 359.2046613610666, 358.0106498347277]","[24, 0.8176698389247639, 358.557144580601]","[25, 343.1869659183916, 213.3740601070923]","[26, 36.64293069266849, 72.28536160987119]","[27, 90.09960541006537, 230.99322981583452]","[28, 25.070016312492328, 319.6169845268615]","[29, 32.91891223881562, 18.921017041497162]","[30, 81.0792936576892, 239.37613234286084]","[31, 351.0354050090942, 174.0040970129167]","[32, 260.67818900691833, 204.11205319414512]","[33, 4.222031865233711, 359.0384382738348]","[34, 23.79651881384918, 322.1556163849837]","[35, 53.11514673407423, 201.8162580737516]","[36, 199.57150157916894, 226.2042876113081]","[37, 1.9164323346217254, 358.80911610743027]","[38, 39.937160673300596, 208.4050355336356]","[39, 89.07782425262113, 235.2531462047453]","[40, 8.293453972952623, 1.262231810597143]","[41, 84.50636130641382, 233.34070424794365]","[42, 41.599856207640485, 292.013737655113]","[43, 165.37348153971772, 121.21452872170678]","[44, 36.83296447286087, 207.8413846955975]","[45, 59.82622771117498, 122.38061681020378]","[46, 332.6146791940993, 209.9471433172048]","[47, 206.11941410367544, 266.908074067338]","[48, 61.153069926514696, 139.0382731572226]","[49, 173.9322205615246, 251.08452622613325]"
