405,"[0, 3463.428271181373, 3035.3393904537807]","[1, 2824.8076142914842, 3409.0898382150403]","[2, 2102.9583670731317, 2324.0480373455134]","[3, 2244.0859739541547, 1339.3005007288298]","[4, 2676.50375839631, 2260.254144881227]","[5, 2381.715803047055, 2578.188749303266]","[6, 1833.0160528592571, 2322.2328714879013]","[7, 2604.2819143273755, 2630.4046295324183]","[8, 3194.4274316915403, 3174.6112566994802]","[9, 2606.7195233726698, 2634.731746654058]","[10, 2814.7789496123924, 2233.3602587905057]","[11, 2205.4715792323145, 2155.1123884638405]","[12, 3409.6264872511197, 2821.331059006868]","[13, 3191.761527900915, 2395.320725370637]","[14, 2152.1203609544, 2452.900535899896]","[15, 2209.4163976599825, 3147.410149053302]","[16, 2986.5401990104015, 1953.4186713652825]","[17, 2747.142676580806, 2382.3047093104997]","[18, 3095.162016033191, 3201.635821202157]","[19, 1973.2680359755773, 3648.7888917843325]","[20, 3201.440098992557, 3172.702077762313]","[21, 2229.315664749492, 2215.7732117175865]","[22, 2975.373453009896, 2410.497597258104]","[23, 2427.5352712456856, 2481.3079935322194]","[24, 2749.265875739104, 2653.511783414233]"
406,"[0, 3465.1719958876715, 3037.7805836351254]","[1, 2825.8403036318005, 3411.9064945175373]","[2, 2100.2714233852357, 2322.713745916299]","[3, 2243.4484215285147, 1336.3690289304732]","[4, 2678.2616301637536, 2257.8231189971148]","[5, 2379.296412150641, 2579.962600393507]","[6, 1830.0607793848972, 2321.7167719899903]","[7, 2607.049147854316, 2629.2460016338346]","[8, 3196.9191274678187, 3176.2820206440506]","[9, 2609.6324799519443, 2634.014331873572]","[10, 2817.653920769749, 2234.2173123736425]","[11, 2202.8150421076384, 2153.718541088689]","[12, 3412.0213507863878, 2823.137887346098]","[13, 3194.239122285135, 2397.0123299542443]","[14, 2149.433417266504, 2451.566244470682]","[15, 2209.549981322316, 3150.4071734784875]","[16, 2989.1225017936636, 1951.8916768218883]","[17, 2745.4094799688028, 2379.856030175917]","[18, 3097.6537112651417, 3203.3065859585104]","[19, 1971.968199305407, 3651.4926714778135]","[20, 3203.931793783744, 3174.3728431759996]","[21, 2226.659127624816, 2214.379364342435]","[22, 2978.3691220638493, 2410.658739801172]","[23, 2425.1158803492717, 2483.0818446224603]","[24, 2752.112425708758, 2652.564601662792]"
407,"[0, 3466.91572059397, 3040.22177681647]","[1, 2826.8729929721167, 3414.7231508200343]","[2, 2097.5844796973397, 2321.379454487085]","[3, 2242.8108691028747, 1333.4375571321166]","[4, 2679.922021947674, 2255.3244995535238]","[5, 2376.877021254227, 2581.7364514837477]","[6, 1827.1055059105372, 2321.2006724920793]","[7, 2609.807512562796, 2628.0664152084255]","[8, 3199.4108231835803, 3177.9527846788724]","[9, 2612.5516474684873, 2633.3226231123426]","[10, 2820.5700010632727, 2234.9219227068943]","[11, 2200.1585049829623, 2152.3246937135377]","[12, 3414.416214321656, 2824.944715685328]","[13, 3196.7167166693553, 2398.7039345378516]","[14, 2146.746473578608, 2450.2319530414675]","[15, 2209.6835649846494, 3153.404197903673]","[16, 2991.7048045769257, 1950.364682278494]","[17, 2743.5626411994226, 2377.4918841229173]","[18, 3100.1454064946515, 3204.9773507185046]","[19, 1970.668362635237, 3654.1964511712945]","[20, 3206.423488619516, 3176.043608523195]","[21, 2224.00259050014, 2212.9855169672837]","[22, 2981.3647911178027, 2410.81988234424]","[23, 2422.696489452858, 2484.855695712701]","[24, 2754.9591641667853, 2651.617986560658]"
408,"[0, 3468.6594453002685, 3042.662969997815]","[1, 2827.905682312433, 3417.5398071225313]","[2, 2094.8975360094437, 2320.0451630578705]","[3, 2242.1733166772347, 1330.50608533376]","[4, 2681.4814602625484, 2252.7616589142913]","[5, 2374.4576303578133, 2583.5103025739886]","[6, 1824.1502324361772, 2320.6845729941683]","[7, 2612.555954657461, 2626.863890342872]","[8, 3201.902518845282, 3179.623548794317]","[9, 2615.4774581667707, 2632.659575785366]","[10, 2823.518424778835, 2235.475815831521]","[11, 2197.501967858286, 2150.9308463383863]","[12, 3416.811077856924, 2826.751544024558]","[13, 3199.1943110535753, 2400.395539121459]","[14, 2144.059529890712, 2448.897661612253]","[15, 2209.817148646983, 3156.4012223288582]","[16, 2994.2871073601877, 1948.8376877350997]","[17, 2741.600979053602, 2375.2221084455314]","[18, 3102.6371017219803, 3206.648115481751]","[19, 1969.3685259650667, 3656.9002308647755]","[20, 3208.9151834951153, 3177.714373810993]","[21, 2221.3460533754637, 2211.5916695921323]","[22, 2984.360460171756, 2410.9810248873077]","[23, 2420.277098556444, 2486.629546802942]","[24, 2757.8061288018675, 2650.6720519082687]"
409,"[0, 3470.403170006567, 3045.1041631791595]","[1, 2828.938371652749, 3420.3564634250283]","[2, 2092.2105923215477, 2318.710871628656]","[3, 2241.5357642515946, 1327.5746135354034]","[4, 2682.9366950564345, 2250.1382466907426]","[5, 2372.0382394613994, 2585.2841536642295]","[6, 1821.1949589618173, 2320.1684734962573]","[7, 2615.293288414327, 2625.6362894698186]","[8, 3204.3942144586913, 3181.294312981782]","[9, 2618.410332618626, 2632.0285072869797]","[10, 2826.4908154552145, 2235.8818868437497]","[11, 2194.84543073361, 2149.536998963235]","[12, 3419.205941392192, 2828.558372363788]","[13, 3201.6719054377954, 2402.0871437050664]","[14, 2141.372586202816, 2447.563370183039]","[15, 2209.950732309316, 3159.3982467540436]","[16, 2996.86941014345, 1947.3106931917055]","[17, 2739.5244505574396, 2373.0569226787607]","[18, 3105.128796947361, 3208.318880247903]","[19, 1968.0686892948966, 3659.6040105582565]","[20, 3211.4068784062933, 3179.3851390457307]","[21, 2218.6895162507876, 2210.197822216981]","[22, 2987.3561292257095, 2411.1421674303756]","[23, 2417.85770766003, 2488.403397893183]","[24, 2760.6533651070777, 2649.726935289912]"
410,"[0, 3472.1468947128656, 3047.5453563605042]","[1, 2829.9710609930653, 3423.1731197275253]","[2, 2089.5236486336516, 2317.376580199442]","[3, 2240.8982118259546, 1324.6431417370468]","[4, 2684.2847185601804, 2247.458165976781]","[5, 2369.6188485649855, 2587.0580047544704]","[6, 1818.2396854874573, 2319.6523739983463]","[7, 2618.0181794286264, 2624.3813117966342]","[8, 3206.885910028961, 3182.9650772335835]","[9, 2621.3506630859233, 2631.4331445882135]","[10, 2829.479339974049, 2236.1440341312154]","[11, 2192.188893608934, 2148.1431515880836]","[12, 3421.60080492746, 2830.3652007030178]","[13, 3204.1494998220155, 2403.778748288674]","[14, 2138.68564251492, 2446.2290787538245]","[15, 2210.0843159716496, 3162.395271179229]","[16, 2999.451712926712, 1945.7836986483112]","[17, 2737.3343125499687, 2371.006728661544]","[18, 3107.6204921710014, 3209.9896450166502]","[19, 1966.7688526247264, 3662.3077902517375]","[20, 3213.898573349254, 3181.0559042330697]","[21, 2216.0329791261115, 2208.8039748418296]","[22, 2990.351798279663, 2411.3033099734434]","[23, 2415.438316763616, 2490.177248983424]","[24, 2763.500927990327, 2648.78280308204]"
411,"[0, 3473.890619419164, 3049.986549541849]","[1, 2831.0037503333815, 3425.9897760300223]","[2, 2086.8367049457556, 2316.0422887702275]","[3, 2240.2606594003146, 1321.7116699386902]","[4, 2685.5227953086223, 2244.7255544118184]","[5, 2367.1994576685715, 2588.8318558447113]","[6, 1815.2844120130974, 2319.1362745004353]","[7, 2620.7291260196916, 2623.0964894040867]","[8, 3209.3776055606936, 3184.6358415428576]","[9, 2624.2987907954043, 2630.877678109845]","[10, 2832.4768194843423, 2236.2669836548803]","[11, 2189.532356484258, 2146.749304212932]","[12, 3423.995668462728, 2832.1720290422477]","[13, 3206.6270942062356, 2405.470352872281]","[14, 2135.998698827024, 2444.89478732461]","[15, 2210.217899633983, 3165.3922956044144]","[16, 3002.034015709974, 1944.256704104917]","[17, 2735.0332567132223, 2369.081854110781]","[18, 3110.1121873930874, 3211.660409787716]","[19, 1965.4690159545562, 3665.0115699452185]","[20, 3216.3902683206065, 3182.7266693780666]","[21, 2213.3764420014354, 2207.410127466678]","[22, 2993.3474673336164, 2411.4644525165113]","[23, 2413.018925867202, 2491.9511000736647]","[24, 2766.348883698302, 2647.839856484712]"
412,"[0, 3475.6343441254626, 3052.4277427231937]","[1, 2832.0364396736977, 3428.8064323325193]","[2, 2084.1497612578596, 2314.707997341013]","[3, 2239.6231069746746, 1318.7801981403336]","[4, 2686.6485055455546, 2241.944767389685]","[5, 2364.7800667721576, 2590.605706934952]","[6, 1812.3291385387374, 2318.6201750025243]","[7, 2623.4244387410968, 2621.779185591813]","[8, 3211.8693010580005, 3186.3066059034722]","[9, 2627.2549752351706, 2630.366822398236]","[10, 2835.476799798477, 2236.2561155913468]","[11, 2186.875819359582, 2145.355456837781]","[12, 3426.3905319979963, 2833.9788573814776]","[13, 3209.1046885904557, 2407.1619574558886]","[14, 2133.311755139128, 2443.560495895396]","[15, 2210.3514832963165, 3168.3893200295997]","[16, 3004.616318493236, 1942.7297095615227]","[17, 2732.6254991702976, 2367.2922442051063]","[18, 3112.6038826137847, 3213.331174560853]","[19, 1964.169179284386, 3667.7153496386995]","[20, 3218.8819633173216, 3184.397434485239]","[21, 2210.7199048767593, 2206.016280091527]","[22, 2996.3431363875698, 2411.625595059579]","[23, 2410.599534970788, 2493.7249511639056]","[24, 2769.1973121036413, 2646.8983387633402]"
413,"[0, 3477.378068831761, 3054.8689359045384]","[1, 2833.069129014014, 3431.6230886350163]","[2, 2081.4628175699636, 2313.373705911799]","[3, 2238.9855545490345, 1315.848726341977]","[4, 2687.6598021690697, 2239.1203596395067]","[5, 2362.3606758757437, 2592.379558025193]","[6, 1809.3738650643775, 2318.1040755046133]","[7, 2626.102218009204, 2620.4265961525175]","[8, 3214.3609965245546, 3187.97737030995]","[9, 2630.2193530361583, 2629.9058839500553]","[10, 2838.473586556441, 2236.1173023092438]","[11, 2184.2192822349057, 2143.9616094626294]","[12, 3428.7853955332644, 2835.7856857207075]","[13, 3211.5822829746758, 2408.853562039496]","[14, 2130.624811451232, 2442.2262044661816]","[15, 2210.48506695865, 3171.386344454785]","[16, 3007.198621276498, 1941.2027150181284]","[17, 2730.1168050740444, 2365.6471138359793]","[18, 3115.0955778332414, 3215.0019393358402]","[19, 1962.8693426142158, 3670.4191293321805]","[20, 3221.373658336693, 3186.068199558623]","[21, 2208.063367752083, 2204.6224327163754]","[22, 2999.338805441523, 2411.786737602647]","[23, 2408.1801440743743, 2495.4988022541465]","[24, 2772.046309406791, 2645.9585439098505]"
414,"[0, 3479.1217935380596, 3057.310129085883]","[1, 2834.10181835433, 3434.4397449375133]","[2, 2078.7758738820676, 2312.0394144825846]","[3, 2238.3480021233945, 1312.9172545436204]","[4, 2684.886657196739, 2237.975952822663]","[5, 2359.94128497933, 2594.153409115434]","[6, 1806.4185915900175, 2317.5879760067023]","[7, 2628.76032995637, 2619.0357543655646]","[8, 3216.8526919636374, 3189.6481347573977]","[9, 2633.1918833223067, 2629.5008361776518]","[10, 2841.4703733144056, 2235.9784890271408]","[11, 2181.5627451102296, 2142.567762087478]","[12, 3431.1802590685325, 2837.5925140599375]","[13, 3214.059877358896, 2410.5451666231033]","[14, 2127.937867763336, 2440.8919130369673]","[15, 2210.6186506209833, 3174.3833688799705]","[16, 3009.7809240597603, 1939.6757204747341]","[17, 2727.3225233419034, 2364.5553310730525]","[18, 3117.58727305159, 3216.67270411248]","[19, 1961.5695059440457, 3673.1229090256616]","[20, 3223.865353376304, 3187.7389646018228]","[21, 2205.406830627407, 2203.228585341224]","[22, 3002.3344744954766, 2411.947880145715]","[23, 2405.7607531779604, 2497.2726533443874]","[24, 2774.895991301713, 2645.0208269494874]"
415,"[0, 3480.865518244358, 3059.751322267228]","[1, 2835.1345076946463, 3437.2564012400103]","[2, 2076.0889301941716, 2310.7051230533702]","[3, 2237.7104496977545, 1309.9857827452638]","[4, 2682.089718356338, 2236.890995163096]","[5, 2357.521894082916, 2595.927260205675]","[6, 1803.4633181156576, 2317.0718765087913]","[7, 2631.3963807427626, 2617.6035406065334]","[8, 3219.3443873781794, 3191.318899241444]","[9, 2636.1722755895244, 2629.1584008793707]","[10, 2844.46716007237, 2235.8396757450378]","[11, 2178.9062079855535, 2141.1739147123267]","[12, 3433.5751226038005, 2839.3993423991674]","[13, 3216.537471743116, 2412.2367712067107]","[14, 2125.25092407544, 2439.557621607753]","[15, 2210.7522342833167, 3177.380393305156]","[16, 3012.3632268430224, 1938.1487259313399]","[17, 2724.5253197072907, 2363.4710562801565]","[18, 3120.0789682689483, 3218.3434688905963]","[19, 1960.2696692738755, 3675.8266887191426]","[20, 3226.357048433995, 3189.4097296180594]","[21, 2202.750293502731, 2201.8347379660727]","[22, 3005.33014354943, 2412.1090226887827]","[23, 2403.3413622815465, 2499.0465044346283]","[24, 2777.746496645625, 2644.0856161260213]"
416,"[0, 3482.6092429506566, 3062.1925154485725]","[1, 2836.1671970349626, 3440.0730575425073]","[2, 2073.4019865062755, 2309.370831624156]","[3, 2237.0728972721145, 1307.0543109469072]","[4, 2679.2924806481947, 2235.806808276926]","[5, 2355.102503186502, 2597.701111295916]","[6, 1800.5080446412976, 2316.5557770108803]","[7, 2634.0076897295835, 2616.1266975629615]","[8, 3221.8360827707993, 3192.9896637581837]","[9, 2639.1598952166223, 2628.88613453224]","[10, 2847.4639468303344, 2235.7008624629348]","[11, 2176.2496708608774, 2139.7800673371753]","[12, 3435.9699861390686, 2841.2061707383973]","[13, 3219.015066127336, 2413.928375790318]","[14, 2122.563980387544, 2438.2233301785386]","[15, 2210.88581794565, 3180.377417730341]","[16, 3014.9455296262845, 1936.6217313879456]","[17, 2721.7280785919465, 2362.386878184718]","[18, 3122.5706634854223, 3220.0142336700314]","[19, 1958.9698326037053, 3678.5304684126236]","[20, 3228.8487435078364, 3191.0804946102094]","[21, 2200.093756378055, 2200.4408905909213]","[22, 3008.3258126033834, 2412.2701652318506]","[23, 2400.9219713851326, 2500.8203555248692]","[24, 2780.597991653178, 2643.153427184926]"
417,"[0, 3484.352967656955, 3064.6337086299172]","[1, 2837.1998863752788, 3442.8897138450043]","[2, 2070.7150428183795, 2308.0365401949416]","[3, 2236.4353448464744, 1304.1228391485506]","[4, 2676.495239094279, 2234.7226313130273]","[5, 2352.683112290088, 2599.4749623861567]","[6, 1797.5527711669376, 2316.0396775129693]","[7, 2636.59126213237, 2614.6018521151996]","[8, 3224.327778143836, 3194.6604283041293]","[9, 2642.1536406772984, 2628.69251604996]","[10, 2850.460733588299, 2235.5620491808318]","[11, 2173.5931337362013, 2138.386219962024]","[12, 3438.3648496743367, 2843.0129990776272]","[13, 3221.492660511556, 2415.6199803739255]","[14, 2119.8770366996478, 2436.8890387493243]","[15, 2211.0194016079836, 3183.3744421555266]","[16, 3017.5278324095466, 1935.0947368445513]","[17, 2718.930836994174, 2361.3027013339733]","[18, 3125.0623587011064, 3221.684998450645]","[19, 1957.6699959335351, 3681.2342481061046]","[20, 3231.3404385961057, 3192.7512595808425]","[21, 2197.4372192533788, 2199.04704321577]","[22, 3011.321481657337, 2412.4313077749184]","[23, 2398.5025804887186, 2502.59420661511]","[24, 2783.4506745990843, 2642.224879927036]"
418,"[0, 3486.0966923632536, 3067.074901811262]","[1, 2838.232575715595, 3445.7063701475013]","[2, 2068.0280991304835, 2306.7022487657273]","[3, 2235.7977924208344, 1301.191367350194]","[4, 2673.6979974908613, 2233.6384544768475]","[5, 2350.263721393674, 2601.2488134763976]","[6, 1794.5974976925777, 2315.5235780150583]","[7, 2639.1437620404713, 2613.0255449690053]","[8, 3226.8194734993785, 3196.3311928761646]","[9, 2645.1517855548427, 2628.5870300638944]","[10, 2853.457520346263, 2235.4232358987288]","[11, 2170.936596611525, 2136.9923725868725]","[12, 3440.759713209605, 2844.819827416857]","[13, 3223.970254895776, 2417.311584957533]","[14, 2117.1900930117517, 2435.55474732011]","[15, 2211.152985270317, 3186.371466580712]","[16, 3020.1101351928087, 1933.567742301157]","[17, 2716.1335953901917, 2360.21852449925]","[18, 3127.5540539160847, 3223.3557632323104]","[19, 1956.370159263365, 3683.9380277995856]","[20, 3233.8321336972635, 3194.4220245322545]","[21, 2194.7806821287027, 2197.6531958406185]","[22, 3014.31715071129, 2412.5924503179863]","[23, 2396.0831895923047, 2504.368057705351]","[24, 2786.3047809522427, 2641.3007171032546]"
419,"[0, 3487.840417069552, 3069.5160949926067]","[1, 2839.265265055911, 3448.5230264499983]","[2, 2065.3411554425875, 2305.367957336513]","[3, 2235.1602399951944, 1298.2598955518374]","[4, 2670.900755886806, 2232.554277642312]","[5, 2347.84433049726, 2603.0226645666385]","[6, 1791.6422242182177, 2315.0074785171473]","[7, 2641.661487009768, 2611.3942690944273]","[8, 3229.3111688392937, 3198.0019574715056]","[9, 2648.1517778614566, 2628.580235929936]","[10, 2856.4543071042276, 2235.2844226166258]","[11, 2168.280059486849, 2135.598525211721]","[12, 3443.154576744873, 2846.626655756087]","[13, 3226.4478492799963, 2419.0031895411403]","[14, 2114.5031493238557, 2434.2204558908957]","[15, 2211.2865689326504, 3189.3684910058973]","[16, 3022.692437976071, 1932.0407477577628]","[17, 2713.336353786129, 2359.1343476647335]","[18, 3130.045749130433, 3225.0265280149165]","[19, 1955.0703225931948, 3686.6418074930666]","[20, 3236.3238288099346, 3196.092789466496]","[21, 2192.1241450040266, 2196.259348465467]","[22, 3017.3128197652436, 2412.753592861054]","[23, 2393.663798695891, 2506.141908795592]","[24, 2789.1605887685055, 2640.381825533714]"
420,"[0, 3489.5841417758506, 3071.9572881739514]","[1, 2840.2979543962274, 3451.3396827524953]","[2, 2062.6542117546915, 2304.0336659072987]","[3, 2234.5226875695544, 1295.3284237534808]","[4, 2668.1035142827427, 2231.4701008077977]","[5, 2345.4249396008463, 2604.7965156568794]","[6, 1788.6869507438578, 2314.4913790192363]","[7, 2639.4099482777774, 2609.411701734072]","[8, 3231.8028641652486, 3199.6727220876664]","[9, 2651.146984761663, 2628.4107200753538]","[10, 2859.451093862192, 2235.1456093345228]","[11, 2165.623522362173, 2134.2046778365698]","[12, 3445.549440280141, 2848.433484095317]","[13, 3228.9254436642163, 2420.6947941247477]","[14, 2111.8162056359597, 2432.8861644616813]","[15, 2211.420152594984, 3192.3655154310827]","[16, 3025.274740759333, 1930.5137532143685]","[17, 2710.5391121820658, 2358.0501708302195]","[18, 3132.5374443442174, 3226.697292798362]","[19, 1953.7704859230246, 3689.3455871865476]","[20, 3238.8155239328908, 3197.763554385399]","[21, 2189.4676078793505, 2194.865501090316]","[22, 3020.308488819197, 2412.914735404122]","[23, 2391.244407799477, 2507.915759885833]","[24, 2792.115986496072, 2639.8664380368764]"
421,"[0, 3491.327866482149, 3074.398481355296]","[1, 2841.3306437365436, 3454.1563390549923]","[2, 2059.9672680667954, 2302.6993744780843]","[3, 2233.8851351439143, 1292.3969519551242]","[4, 2665.3062726786793, 2230.3859239732838]","[5, 2343.0055487044324, 2606.5703667471203]","[6, 1785.7316772694978, 2313.9752795213253]","[7, 2638.052139358221, 2606.7365653005468]","[8, 3234.2945594787325, 3201.3434867224255]","[9, 2654.1469316292037, 2628.4285748207485]","[10, 2862.4478806201564, 2235.0067960524198]","[11, 2162.966985237497, 2132.8108304614184]","[12, 3447.944303815409, 2850.240312434547]","[13, 3231.4030380484364, 2422.386398708355]","[14, 2109.1292619480637, 2431.551873032467]","[15, 2211.5537362573173, 3195.362539856268]","[16, 3027.857043542595, 1928.9867586709743]","[17, 2707.7418705780024, 2356.9659939957055]","[18, 3135.029139557499, 3228.368057582558]","[19, 1952.4706492528544, 3692.0493668800286]","[20, 3241.3072190650346, 3199.4343192906]","[21, 2186.8110707546743, 2193.4716537151644]","[22, 3023.3041578731504, 2413.07587794719]","[23, 2388.825016903063, 2509.6896109760737]","[24, 2795.076911091962, 2639.3838144387655]"
422,"[0, 3493.0715911884477, 3076.839674536641]","[1, 2842.36333307686, 3456.9729953574893]","[2, 2057.2803243788994, 2301.36508304887]","[3, 2233.2475827182743, 1289.4654801567676]","[4, 2662.509031074616, 2229.3017471387698]","[5, 2340.5861578080185, 2608.344217837361]","[6, 1782.7764037951379, 2313.4591800234143]","[7, 2637.184172715615, 2603.8648699985824]","[8, 3236.7862547810764, 3203.0142513737983]","[9, 2657.1395219133683, 2628.6392959424293]","[10, 2865.444667378121, 2234.8679827703168]","[11, 2160.3104481128207, 2131.416983086267]","[12, 3450.339167350677, 2852.047140773777]","[13, 3233.8806324326565, 2424.0780032919624]","[14, 2106.4423182601677, 2430.2175816032527]","[15, 2211.6873199196507, 3198.3595642814535]","[16, 3030.439346325857, 1927.45976412758]","[17, 2704.944628973939, 2355.8818171611915]","[18, 3137.5208347703315, 3230.038822367424]","[19, 1951.1708125826842, 3694.7531465735096]","[20, 3243.7989142053857, 3201.105084183561]","[21, 2184.1545336299982, 2192.077806340013]","[22, 3026.299826927104, 2413.2370204902577]","[23, 2386.405626006649, 2511.4634620663146]","[24, 2798.0440580081386, 2638.941051321713]"
423,"[0, 3494.815315894746, 3079.2808677179855]","[1, 2843.396022417176, 3459.7896516599862]","[2, 2054.5933806910034, 2300.0307916196557]","[3, 2232.6100302926343, 1286.534008358411]","[4, 2659.7117894705525, 2228.217570304256]","[5, 2338.1667669116046, 2610.118068927602]","[6, 1779.821130320778, 2312.9430805255033]","[7, 2636.5657857065016, 2600.9292955221026]","[8, 3239.2779500734687, 3204.6850160400127]","[9, 2660.1093867180944, 2629.063445729239]","[10, 2868.441454136085, 2234.7291694882138]","[11, 2157.6539109881446, 2130.0231357111156]","[12, 3452.7340308859452, 2853.8539691130068]","[13, 3236.3582268168766, 2425.76960787557]","[14, 2103.7553745722716, 2428.8832901740384]","[15, 2211.820903581984, 3201.356588706639]","[16, 3033.021649109119, 1925.9327695841857]","[17, 2702.1473873698756, 2354.7976403266775]","[18, 3140.0125299827623, 3231.709587152889]","[19, 1949.870975912514, 3697.4569262669906]","[20, 3246.2906093530682, 3202.775849065588]","[21, 2181.497996505322, 2190.6839589648616]","[22, 3029.2954959810572, 2413.3981630333255]","[23, 2383.986235110235, 2513.2373131565555]","[24, 2801.0180476653914, 2638.5468616230232]"
424,"[0, 3496.5590406010447, 3081.7220608993302]","[1, 2844.4287117574922, 3462.6063079624832]","[2, 2051.9064370031074, 2298.6965001904414]","[3, 2231.9724778669943, 1283.6025365600544]","[4, 2656.914547866489, 2227.133393469742]","[5, 2335.7473760151906, 2611.891920017843]","[6, 1776.865856846418, 2312.4269810275923]","[7, 2636.078919757025, 2597.969065539949]","[8, 3241.769645356971, 3206.3557807194848]","[9, 2663.035823535308, 2629.7237241211756]","[10, 2871.4382408940496, 2234.5903562061108]","[11, 2154.9973738634685, 2128.6292883359642]","[12, 3455.1288944212133, 2855.6607974522367]","[13, 3238.8358212010967, 2427.461212459177]","[14, 2101.0684308843756, 2427.548998744824]","[15, 2211.9544872443175, 3204.353613131824]","[16, 3035.6039518923812, 1924.4057750407915]","[17, 2699.350145765812, 2353.7134634921636]","[18, 3142.5042251948344, 3233.380351938889]","[19, 1948.5711392423439, 3700.1607059604717]","[20, 3248.7823045073005, 3204.446613937847]","[21, 2178.841459380646, 2189.2901115897102]","[22, 3032.2911650350106, 2413.5593055763934]","[23, 2381.5668442138212, 2515.0111642467964]","[24, 2803.999180816734, 2638.210937325057]"
425,"[0, 3498.302765307343, 3084.163254080675]","[1, 2845.4614010978084, 3465.4229642649802]","[2, 2049.2194933152114, 2297.362208761227]","[3, 2231.3349254413542, 1280.6710647616978]","[4, 2654.1173062624257, 2226.049216635228]","[5, 2333.3279851187767, 2613.665771108084]","[6, 1773.910583372058, 2311.9108815296813]","[7, 2635.657672094768, 2594.9987877066405]","[8, 3244.261340632532, 3208.0265454108003]","[9, 2665.891490862612, 2630.643052199594]","[10, 2874.435027652014, 2234.4515429240078]","[11, 2152.3408367387924, 2127.235440960813]","[12, 3457.5237579564814, 2857.4676257914666]","[13, 3241.3134155853168, 2429.1528170427846]","[14, 2098.3814871964796, 2426.2147073156098]","[15, 2212.088070906651, 3207.3506375570096]","[16, 3038.1862546756433, 1922.8787804973972]","[17, 2696.5529041617488, 2352.6292866576496]","[18, 3144.9959204065863, 3235.0511167253662]","[19, 1947.2713025721737, 3702.8644856539527]","[20, 3251.2739996673836, 3206.1173788013807]","[21, 2176.18492225597, 2187.896264214559]","[22, 3035.286834088964, 2413.7204481194613]","[23, 2379.1474533174073, 2516.7850153370373]","[24, 2806.9872733391203, 2637.943910963697]"
426,"[0, 3500.0464900136417, 3086.6044472620197]","[1, 2846.4940904381247, 3468.2396205674772]","[2, 2046.5325496273153, 2296.0279173320127]","[3, 2230.697373015714, 1277.7395929633412]","[4, 2651.3200646583623, 2224.965039800714]","[5, 2330.908594222363, 2615.4396221983247]","[6, 1770.955309897698, 2311.3947820317703]","[7, 2635.260611177753, 2592.0251800277124]","[8, 3246.7530359009993, 3209.6973101126955]","[9, 2668.6416905877513, 2631.8415518749566]","[10, 2877.4318144099784, 2234.3127296419048]","[11, 2149.6842996141163, 2125.8415935856615]","[12, 3459.9186214917495, 2859.2744541306965]","[13, 3243.791009969537, 2430.844421626392]","[14, 2095.6945435085836, 2424.8804158863954]","[15, 2212.2216545689844, 3210.347661982195]","[16, 3040.7685574589054, 1921.351785954003]","[17, 2693.7556625576854, 2351.5451098231356]","[18, 3147.4876156180517, 3236.7218815122706]","[19, 1945.9714659020035, 3705.5682653474337]","[20, 3253.765694832693, 3207.78814365712]","[21, 2173.528385131294, 2186.5024168394075]","[22, 3038.2825031429174, 2413.881590662529]","[23, 2376.7280624209934, 2518.558866427278]","[24, 2809.9814535404976, 2637.757135907335]"
427,"[0, 3501.79021471994, 3089.0456404433644]","[1, 2847.526779778441, 3471.056276869974]","[2, 2043.8456059394193, 2294.6936259027984]","[3, 2230.059820590074, 1274.8081211649846]","[4, 2648.522823054299, 2223.8808629662]","[5, 2328.489203325949, 2617.2134732885656]","[6, 1768.000036423338, 2310.8786825338593]","[7, 2634.858963689146, 2589.052188387143]","[8, 3249.244731163129, 3211.368074824042]","[9, 2671.244906118847, 2633.332614884578]","[10, 2880.428601167943, 2234.1739163598018]","[11, 2147.02776248944, 2124.44774621051]","[12, 3462.3134850270176, 2861.0812824699265]","[13, 3246.268604353757, 2432.5360262099994]","[14, 2093.0075998206876, 2423.546124457181]","[15, 2212.355238231318, 3213.3446864073803]","[16, 3043.3508602421675, 1919.8247914106087]","[17, 2690.958420953622, 2350.4609329886216]","[18, 3149.9793108292615, 3238.392646299556]","[19, 1944.6716292318333, 3708.2720450409147]","[20, 3256.2573900026714, 3209.4589085058965]","[21, 2170.8718480066177, 2185.108569464256]","[22, 3041.278172196871, 2414.042733205597]","[23, 2374.3086715245795, 2520.332717517519]","[24, 2812.979951819938, 2637.662225063938]"
